Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-02-11 08:00:00, 46.490000, -40.911000, 0, 2022, 2, 11, 8, 0, 6.12, 1017.2, -0.8, 4, 15.0, 0, 44, 158, 7, 002C45A00D108B0F713207FF000A69D254E4ACFB
2022-02-11 07:00:00, 46.489400, -40.905200, 0, 2022, 2, 11, 7, 0, 6.13, 1017.2, -0.7, 5, 15.0, 0, 48, 114, 10, 002C459C0D108B2F81720AFF000A69CF54E5939C
2022-02-11 06:00:00, 46.487000, -40.897000, 0, 2022, 2, 11, 6, 0, 6.14, 1017.6, -0.9, 5, 15.0, 0, 44, 88, 21, 002C45980D188B4F617215FF000A69C354E6DACB
2022-02-11 05:00:00, 46.484200, -40.888800, 0, 2022, 2, 11, 5, 0, 6.14, 1018.0, -1.0, 8, 15.0, 0, 48, 200, 22, 002C45940D208B4F523216FF000A69B554E8264C
2022-02-11 04:00:00, 46.482200, -40.882000, 0, 2022, 2, 11, 4, 0, 6.14, 1017.8, -1.0, 6, 15.0, 0, 44, 172, 11, 002C45900D1C8B4F51B20BFF000A69AB54E9356B
2022-02-11 03:00:00, 46.479200, -40.877400, 0, 2022, 2, 11, 3, 0, 6.14, 1018.5, -0.3, 7, 15.0, 0, 48, 200, 6, 002C458C0D2A8B4FC1F206FF000A699C54E9EE4C
2022-02-11 02:00:00, 46.476000, -40.874600, 0, 2022, 2, 11, 2, 0, 6.13, 1019.0, 0.5, 6, 15.0, 0, 44, 168, 9, 002C45880D348B3041B209FF000A698C54EA5D4B
2022-02-11 01:00:00, 46.472400, -40.872800, 0, 2022, 2, 11, 1, 0, 6.14, 1018.8, 0.8, 5, 15.0, 0, 48, 164, 12, 002C45840D308B5071720CFF000A697A54EAA52C
2022-02-11 00:00:00, 46.467800, -40.871400, 0, 2022, 2, 11, 0, 0, 6.13, 1018.8, 1.0, 6, 15.0, 0, 44, 140, 10, 002C45800D308B3091B20AFF000A696354EADC6B
2022-02-10 23:00:00, 46.461800, -40.868400, 0, 2022, 2, 10, 23, 0, 6.18, 1018.5, 1.5, 6, 15.0, 0, 48, 230, 10, 002C455C0D2A8BD0E1B20AFF000A694554EB573C
2022-02-10 22:00:00, 46.455200, -40.867000, 0, 2022, 2, 10, 22, 0, 6.18, 1018.0, 1.7, 7, 15.0, 0, 44, 222, 9, 002C45580D208BD101F209FF000A692454EB8EFB
2022-02-10 21:00:00, 46.441800, -40.862000, 0, 2022, 2, 10, 21, 0, 6.18, 1017.8, 2.4, 7, 15.0, 60, 44, 254, 9, 002C45540D1C8BD171F209FF03CA68E154EC57FB
2022-02-10 20:00:00, 46.441800, -40.862000, 0, 2022, 2, 10, 20, 0, 6.18, 1016.9, 1.7, 5, 15.0, 0, 48, 220, 10, 002C45500D0A8BD101720AFF000A68E154EC56EC
2022-02-10 19:00:00, 46.436800, -40.858600, 0, 2022, 2, 10, 19, 0, 6.18, 1016.3, 1.1, 6, 15.0, 0, 48, 188, 8, 002C454C0CFE8BD0A1B208FF000A68C854ECDDEC
2022-02-10 18:00:00, 46.424000, -40.852600, 0, 2022, 2, 10, 18, 0, 6.17, 1015.4, 0.2, 7, 15.0, 120, 44, 254, 11, 002C45480CEC8BB011F20BFF078A688854EDCFFB
2022-02-10 17:00:00, 46.424000, -40.852600, 0, 2022, 2, 10, 17, 0, 6.17, 1015.2, -0.1, 8, 15.0, 60, 44, 254, 9, 002C45440CE88BAFE23209FF03CA688854EDCFFB
2022-02-10 16:00:00, 46.424000, -40.852600, 0, 2022, 2, 10, 16, 0, 6.16, 1015.2, 0.7, 10, 15.0, 0, 44, 200, 10, 002C45400CE88B9062B20AFF000A688854EDCE4B
2022-02-10 15:00:00, 46.420800, -40.850800, 0, 2022, 2, 10, 15, 0, 6.16, 1015.2, 1.3, 7, 15.0, 0, 48, 140, 10, 002C453C0CE88B90C1F20AFF000A687854EE146C
2022-02-10 14:00:00, 46.415200, -40.849000, 0, 2022, 2, 10, 14, 0, 6.16, 1015.3, 2.5, 6, 15.0, 0, 48, 200, 7, 002C45380CEA8B9181B207FF000A685C54EE5E4C
2022-02-10 13:00:00, 46.395400, -40.843200, 0, 2022, 2, 10, 13, 0, 6.15, 1014.5, 3.0, 6, 15.0, 122, 44, 254, 7, 002C45340CDA8B71D1B207FF07AA67F954EF47FB
2022-02-10 12:00:00, 46.395400, -40.843200, 0, 2022, 2, 10, 12, 0, 6.13, 1013.9, 3.4, 6, 15.0, 62, 36, 254, 10, 002C45300CCE8B3211B20AFF03EA67F954EF47F9
2022-02-10 11:00:00, 46.395400, -40.843200, 0, 2022, 2, 10, 11, 0, 6.13, 1012.8, 2.7, 8, 15.0, 0, 44, 106, 19, 002C452C0CB88B31A23213FF000A67F954EF435B
